,State,Year,Quarter,Brands,User_Count,User_Percentage
5104,uttar-pradesh,2019,2,Xiaomi,3793613,26.49846689
5105,uttar-pradesh,2019,2,Samsung,2800147,19.55908591
5106,uttar-pradesh,2019,2,Vivo,2108136,14.72537447
5107,uttar-pradesh,2019,2,Oppo,1629815,11.38429218
5108,uttar-pradesh,2019,2,Realme,799307,5.583176269
5109,uttar-pradesh,2019,2,Motorola,337246,2.35567043
5110,uttar-pradesh,2019,2,Apple,326624,2.281475535
5111,uttar-pradesh,2019,2,Huawei,277343,1.93724671
5112,uttar-pradesh,2019,2,Lenovo,265048,1.851365875
5113,uttar-pradesh,2019,2,OnePlus,204119,1.425775524
5114,uttar-pradesh,2019,2,Others,1774951,12.39807021
5115,uttar-pradesh,2019,4,Xiaomi,4790187,26.68695948
5116,uttar-pradesh,2019,4,Samsung,3450916,19.22564932
5117,uttar-pradesh,2019,4,Vivo,2793452,15.56280378
5118,uttar-pradesh,2019,4,Oppo,2124897,11.83816835
5119,uttar-pradesh,2019,4,Realme,1090479,6.075246934
5120,uttar-pradesh,2019,4,Motorola,383839,2.138433393
5121,uttar-pradesh,2019,4,Apple,383829,2.138377681
5122,uttar-pradesh,2019,4,Huawei,355084,1.978234319
5123,uttar-pradesh,2019,4,Lenovo,277318,1.544986496
5124,uttar-pradesh,2019,4,OnePlus,232862,1.297314438
5125,uttar-pradesh,2019,4,Others,2066679,11.51382581
5126,uttar-pradesh,2019,3,Xiaomi,4276054,26.65103608
5127,uttar-pradesh,2019,3,Samsung,3115702,19.41899855
5128,uttar-pradesh,2019,3,Vivo,2426158,15.12133018
5129,uttar-pradesh,2019,3,Oppo,1858877,11.5856811
5130,uttar-pradesh,2019,3,Realme,927058,5.778003787
5131,uttar-pradesh,2019,3,Motorola,359128,2.238309732
5132,uttar-pradesh,2019,3,Apple,358210,2.232588184
5133,uttar-pradesh,2019,3,Huawei,316534,1.972837353
5134,uttar-pradesh,2019,3,Lenovo,264892,1.650972193
5135,uttar-pradesh,2019,3,OnePlus,220254,1.37276033
5136,uttar-pradesh,2019,3,Others,1921740,11.97748253
5137,uttar-pradesh,2021,1,Xiaomi,7599834,25.77781245
5138,uttar-pradesh,2021,1,Samsung,5451884,18.49219907
5139,uttar-pradesh,2021,1,Vivo,5294031,17.95677882
5140,uttar-pradesh,2021,1,Oppo,3737603,12.6775439
5141,uttar-pradesh,2021,1,Realme,2177149,7.384653217
5142,uttar-pradesh,2021,1,Apple,536023,1.818131865
5143,uttar-pradesh,2021,1,Huawei,533694,1.81023215
5144,uttar-pradesh,2021,1,Motorola,498264,1.690057433
5145,uttar-pradesh,2021,1,Lenovo,351633,1.192700989
5146,uttar-pradesh,2021,1,Tecno,329255,1.11679724
5147,uttar-pradesh,2021,1,Others,2972705,10.08309286
5148,uttar-pradesh,2021,2,Xiaomi,8037309,25.39282167
5149,uttar-pradesh,2021,2,Vivo,5805913,18.34301922
5150,uttar-pradesh,2021,2,Samsung,5762770,18.20671458
5151,uttar-pradesh,2021,2,Oppo,4047089,12.7862459
5152,uttar-pradesh,2021,2,Realme,2533804,8.005220793
5153,uttar-pradesh,2021,2,Apple,578403,1.827388276
5154,uttar-pradesh,2021,2,Huawei,526688,1.664001529
5155,uttar-pradesh,2021,2,Motorola,501525,1.584502337
5156,uttar-pradesh,2021,2,Tecno,419917,1.326672584
5157,uttar-pradesh,2021,2,Infinix,384335,1.21425593
5158,uttar-pradesh,2021,2,Others,3054141,9.649157172
5159,uttar-pradesh,2021,4,Xiaomi,8926080,24.37643809
5160,uttar-pradesh,2021,4,Vivo,7025228,19.18535745
5161,uttar-pradesh,2021,4,Samsung,6308300,17.22748221
5162,uttar-pradesh,2021,4,Oppo,4798699,13.10487796
5163,uttar-pradesh,2021,4,Realme,3440284,9.395151055
5164,uttar-pradesh,2021,4,Apple,710181,1.9394497
5165,uttar-pradesh,2021,4,Infinix,635941,1.736705969
5166,uttar-pradesh,2021,4,Tecno,627147,1.712690231
5167,uttar-pradesh,2021,4,Huawei,526724,1.43844274
5168,uttar-pradesh,2021,4,Motorola,511474,1.396796163
5169,uttar-pradesh,2021,4,Others,3107597,8.486608441
5170,uttar-pradesh,2021,3,Xiaomi,8522940,24.95598925
5171,uttar-pradesh,2021,3,Vivo,6444391,18.86979757
5172,uttar-pradesh,2021,3,Samsung,6016111,17.61575248
5173,uttar-pradesh,2021,3,Oppo,4436027,12.98911433
5174,uttar-pradesh,2021,3,Realme,2937420,8.601048692
5175,uttar-pradesh,2021,3,Apple,619775,1.814760897
5176,uttar-pradesh,2021,3,Huawei,541464,1.585458746
5177,uttar-pradesh,2021,3,Tecno,528922,1.548734562
5178,uttar-pradesh,2021,3,Infinix,513712,1.504198217
5179,uttar-pradesh,2021,3,Motorola,501403,1.468156279
5180,uttar-pradesh,2021,3,Others,3089717,9.046988977
5181,uttar-pradesh,2018,1,Xiaomi,1164619,24.80947968
5182,uttar-pradesh,2018,1,Samsung,939725,20.01863983
5183,uttar-pradesh,2018,1,Vivo,564062,12.0160196
5184,uttar-pradesh,2018,1,Oppo,459877,9.796602226
5185,uttar-pradesh,2018,1,Realme,267660,5.701869308
5186,uttar-pradesh,2018,1,Motorola,138769,2.95614848
5187,uttar-pradesh,2018,1,Apple,135698,2.890728018
5188,uttar-pradesh,2018,1,Lenovo,117510,2.503275284
5189,uttar-pradesh,2018,1,Micromax,101657,2.165564254
5190,uttar-pradesh,2018,1,OnePlus,98788,2.10444693
5191,uttar-pradesh,2018,1,Others,705885,15.03722639
5192,uttar-pradesh,2018,2,Xiaomi,1635001,25.37814972
5193,uttar-pradesh,2018,2,Samsung,1274460,19.78190637
5194,uttar-pradesh,2018,2,Vivo,805993,12.51045781
5195,uttar-pradesh,2018,2,Oppo,646104,10.02869359
5196,uttar-pradesh,2018,2,Realme,361159,5.605835822
5197,uttar-pradesh,2018,2,Motorola,182857,2.838268798
5198,uttar-pradesh,2018,2,Apple,172868,2.683221592
5199,uttar-pradesh,2018,2,Lenovo,153765,2.386708749
5200,uttar-pradesh,2018,2,Micromax,137630,2.136264593
5201,uttar-pradesh,2018,2,OnePlus,120867,1.87607275
5202,uttar-pradesh,2018,2,Others,951850,14.77442021
5203,uttar-pradesh,2018,4,Xiaomi,2709697,26.20099045
5204,uttar-pradesh,2018,4,Samsung,2031840,19.64655843
5205,uttar-pradesh,2018,4,Vivo,1430827,13.83515742
5206,uttar-pradesh,2018,4,Oppo,1108153,10.71511175
5207,uttar-pradesh,2018,4,Realme,574980,5.559678993
5208,uttar-pradesh,2018,4,Motorola,268317,2.594449178
5209,uttar-pradesh,2018,4,Apple,252995,2.446295501
5210,uttar-pradesh,2018,4,Lenovo,213292,2.062393565
5211,uttar-pradesh,2018,4,Huawei,190126,1.838393559
5212,uttar-pradesh,2018,4,Micromax,172058,1.663687864
5213,uttar-pradesh,2018,4,Others,1389679,13.43728329
5214,uttar-pradesh,2018,3,Xiaomi,2102198,25.96433538
5215,uttar-pradesh,2018,3,Samsung,1597902,19.7357544
5216,uttar-pradesh,2018,3,Vivo,1066448,13.17174383
5217,uttar-pradesh,2018,3,Oppo,835148,10.31494786
5218,uttar-pradesh,2018,3,Realme,453507,5.601283915
5219,uttar-pradesh,2018,3,Motorola,220372,2.721823784
5220,uttar-pradesh,2018,3,Apple,206198,2.546760118
5221,uttar-pradesh,2018,3,Lenovo,174787,2.158801544
5222,uttar-pradesh,2018,3,Micromax,147660,1.823754833
5223,uttar-pradesh,2018,3,Huawei,144657,1.786664654
5224,uttar-pradesh,2018,3,Others,1147606,14.17412968
5225,uttar-pradesh,2022,1,Xiaomi,9273651,23.7787801
5226,uttar-pradesh,2022,1,Vivo,7577324,19.42918934
5227,uttar-pradesh,2022,1,Samsung,6602107,16.92861318
5228,uttar-pradesh,2022,1,Oppo,5167492,13.25008413
5229,uttar-pradesh,2022,1,Realme,3918711,10.04805628
5230,uttar-pradesh,2022,1,Apple,775546,1.988595192
5231,uttar-pradesh,2022,1,Tecno,756173,1.938920441
5232,uttar-pradesh,2022,1,Infinix,719048,1.843727381
5233,uttar-pradesh,2022,1,OnePlus,534457,1.370413387
5234,uttar-pradesh,2022,1,Huawei,526680,1.350472204
5235,uttar-pradesh,2022,1,Others,3148503,8.073148373
5236,bihar,2020,1,Xiaomi,2779954,29.72820486
5237,bihar,2020,1,Samsung,1896957,20.28563289
5238,bihar,2020,1,Vivo,1297671,13.87700276
5239,bihar,2020,1,Oppo,1103628,11.80195042
5240,bihar,2020,1,Realme,782681,8.36981515
5241,bihar,2020,1,Motorola,169958,1.81749275
5242,bihar,2020,1,Huawei,161040,1.722125657
5243,bihar,2020,1,Lenovo,132051,1.41212379
5244,bihar,2020,1,Infinix,94820,1.013983823
5245,bihar,2020,1,Micromax,81035,0.866570123
5246,bihar,2020,1,Others,851439,9.105097787
5247,bihar,2020,2,Xiaomi,3138353,29.59658582
5248,bihar,2020,2,Samsung,2126374,20.05300569
5249,bihar,2020,2,Vivo,1506720,14.20928996
5250,bihar,2020,2,Oppo,1266996,11.94854621
5251,bihar,2020,2,Realme,914785,8.626981336
5252,bihar,2020,2,Motorola,183599,1.731450719
5253,bihar,2020,2,Huawei,179273,1.690653897
5254,bihar,2020,2,Lenovo,141217,1.331762571
5255,bihar,2020,2,Infinix,115210,1.086500675
5256,bihar,2020,2,Micromax,89409,0.843181484
5257,bihar,2020,2,Others,941831,8.882041637
5258,bihar,2020,4,Xiaomi,3761975,29.18559922
5259,bihar,2020,4,Samsung,2566835,19.91364046
5260,bihar,2020,4,Vivo,1900128,14.74129261
5261,bihar,2020,4,Oppo,1561641,12.11529273
5262,bihar,2020,4,Realme,1195635,9.275798996
5263,bihar,2020,4,Huawei,209280,1.623605209
5264,bihar,2020,4,Motorola,206587,1.602712774
5265,bihar,2020,4,Lenovo,158922,1.232925205
5266,bihar,2020,4,Infinix,151393,1.174514829
5267,bihar,2020,4,HMD Global,105494,0.818427981
5268,bihar,2020,4,Others,1071943,8.316189977
5269,bihar,2020,3,Xiaomi,3459128,29.40631951
5270,bihar,2020,3,Samsung,2346143,19.94474639
5271,bihar,2020,3,Vivo,1712480,14.55792733
5272,bihar,2020,3,Oppo,1419010,12.06311575
5273,bihar,2020,3,Realme,1055287,8.971077885
5274,bihar,2020,3,Motorola,196074,1.666840514
5275,bihar,2020,3,Huawei,194850,1.656435193
5276,bihar,2020,3,Lenovo,150687,1.281002053
5277,bihar,2020,3,Infinix,132702,1.128110152
5278,bihar,2020,3,HMD Global,97683,0.830410875
5279,bihar,2020,3,Others,999169,8.494014348
5280,bihar,2019,1,Xiaomi,1691958,29.45036628
5281,bihar,2019,1,Samsung,1207394,21.01600368
5282,bihar,2019,1,Vivo,731163,12.72668598
5283,bihar,2019,1,Oppo,649669,11.30819442
5284,bihar,2019,1,Realme,416110,7.242846403
5285,bihar,2019,1,Motorola,126430,2.20065144
5286,bihar,2019,1,Lenovo,103683,1.804715204
5287,bihar,2019,1,Huawei,95145,1.656102043
5288,bihar,2019,1,Micromax,69377,1.207582021
5289,bihar,2019,1,Apple,59723,1.039543668
5290,bihar,2019,1,Others,594465,10.34730885
5291,bihar,2019,2,Xiaomi,1953040,29.63750268
5292,bihar,2019,2,Samsung,1380854,20.95454477
5293,bihar,2019,2,Vivo,852634,12.93877363
5294,bihar,2019,2,Oppo,757333,11.49257507
5295,bihar,2019,2,Realme,480989,7.299037795
5296,bihar,2019,2,Motorola,140153,2.126830435
5297,bihar,2019,2,Lenovo,115382,1.750928979
5298,bihar,2019,2,Huawei,110837,1.681958324
5299,bihar,2019,2,Micromax,72239,1.096231289
5300,bihar,2019,2,Apple,65593,0.995377828
5301,bihar,2019,2,Others,660705,10.0262392
5302,bihar,2019,4,Xiaomi,2484241,29.77894277
5303,bihar,2019,4,Samsung,1714305,20.54961273
5304,bihar,2019,4,Vivo,1129443,13.5387905
5305,bihar,2019,4,Oppo,977488,11.71728476
5306,bihar,2019,4,Realme,664779,7.968798436
5307,bihar,2019,4,Motorola,159553,1.912584027
5308,bihar,2019,4,Huawei,144428,1.731278546
5309,bihar,2019,4,Lenovo,121418,1.455454472
5310,bihar,2019,4,Micromax,81810,0.980667861
5311,bihar,2019,4,Infinix,79605,0.954236219
5312,bihar,2019,4,Others,785204,9.412349678
5313,bihar,2019,3,Xiaomi,2197280,29.77237267
5314,bihar,2019,3,Samsung,1536292,20.8162173
5315,bihar,2019,3,Vivo,975292,13.21486424
5316,bihar,2019,3,Oppo,853708,11.56744372
5317,bihar,2019,3,Realme,557826,7.558346482
5318,bihar,2019,3,Motorola,148040,2.005890032
5319,bihar,2019,3,Huawei,127268,1.724436724
5320,bihar,2019,3,Lenovo,114334,1.549185564
5321,bihar,2019,3,Micromax,76866,1.041507317
5322,bihar,2019,3,Apple,70777,0.959003505
5323,bihar,2019,3,Others,722582,9.790732447
5324,bihar,2021,1,Xiaomi,4036125,28.94049657
5325,bihar,2021,1,Samsung,2749873,19.71759797
5326,bihar,2021,1,Vivo,2104591,15.09068936
5327,bihar,2021,1,Oppo,1694257,12.14844409
5328,bihar,2021,1,Realme,1349413,9.67578613
5329,bihar,2021,1,Huawei,220336,1.579889932
5330,bihar,2021,1,Motorola,212374,1.522799472
5331,bihar,2021,1,Infinix,177252,1.27096185
5332,bihar,2021,1,Lenovo,159501,1.14368067
5333,bihar,2021,1,Tecno,123065,0.882421186
5334,bihar,2021,1,Others,1119501,8.027232766
5335,bihar,2021,2,Xiaomi,4268361,28.50870157
5336,bihar,2021,2,Samsung,2889063,19.29626732
5337,bihar,2021,2,Vivo,2311477,15.43852733
5338,bihar,2021,2,Oppo,1826833,12.2015539
5339,bihar,2021,2,Realme,1575376,10.52205384
5340,bihar,2021,2,Huawei,215607,1.440055239
5341,bihar,2021,2,Motorola,214140,1.430257036
5342,bihar,2021,2,Infinix,212701,1.420645848
5343,bihar,2021,2,Tecno,157952,1.054973192
5344,bihar,2021,2,Lenovo,154152,1.029592709
5345,bihar,2021,2,Others,1146472,7.657372022
5346,bihar,2021,4,Xiaomi,4718889,27.22020173
5347,bihar,2021,4,Samsung,3142992,18.12987682
5348,bihar,2021,4,Vivo,2818559,16.25843383
5349,bihar,2021,4,Oppo,2164915,12.48798669
5350,bihar,2021,4,Realme,2149920,12.40149029
5351,bihar,2021,4,Infinix,342716,1.97690572
5352,bihar,2021,4,Tecno,233246,1.345444483
5353,bihar,2021,4,Motorola,220257,1.27051939
5354,bihar,2021,4,Huawei,214582,1.237784005
5355,bihar,2021,4,Apple,144021,0.830763485
5356,bihar,2021,4,Others,1185884,6.840593561
5357,bihar,2021,3,Xiaomi,4521874,27.9805586
5358,bihar,2021,3,Samsung,3009544,18.62252735
5359,bihar,2021,3,Vivo,2576928,15.94557586
5360,bihar,2021,3,Oppo,1994060,12.3388915
5361,bihar,2021,3,Realme,1835886,11.3601387
5362,bihar,2021,3,Infinix,278142,1.721093629
5363,bihar,2021,3,Huawei,222180,1.374810645
5364,bihar,2021,3,Motorola,213677,1.322195581
5365,bihar,2021,3,Tecno,198088,1.225733599
5366,bihar,2021,3,Lenovo,147198,0.910835257
5367,bihar,2021,3,Others,1163194,7.197639271
5368,bihar,2018,1,Xiaomi,596264,27.94370992
5369,bihar,2018,1,Samsung,450851,21.12897904
5370,bihar,2018,1,Vivo,233197,10.92869823
5371,bihar,2018,1,Oppo,220040,10.31209989
5372,bihar,2018,1,Realme,155139,7.270536563
5373,bihar,2018,1,Motorola,57712,2.704653286
5374,bihar,2018,1,Lenovo,51012,2.390660061
5375,bihar,2018,1,Micromax,37949,1.778467001
5376,bihar,2018,1,Apple,31149,1.459787309
5377,bihar,2018,1,Huawei,30652,1.436495573
5378,bihar,2018,1,Others,269839,12.64591312
5379,bihar,2018,2,Xiaomi,856356,28.48943668
5380,bihar,2018,2,Samsung,632694,21.04860087
5381,bihar,2018,2,Vivo,340287,11.32074154
5382,bihar,2018,2,Oppo,315880,10.50876418
5383,bihar,2018,2,Realme,215953,7.184371124
5384,bihar,2018,2,Motorola,77813,2.588699718
5385,bihar,2018,2,Lenovo,68280,2.271553812
5386,bihar,2018,2,Micromax,51961,1.728649789
5387,bihar,2018,2,Huawei,43343,1.441944301
5388,bihar,2018,2,Apple,39300,1.307440902
5389,bihar,2018,2,Others,364005,12.10979709
5390,bihar,2018,4,Xiaomi,1399341,29.29535565
5391,bihar,2018,4,Samsung,1008369,21.11031441
5392,bihar,2018,4,Vivo,590399,12.36006712
5393,bihar,2018,4,Oppo,528034,11.05444908
5394,bihar,2018,4,Realme,346806,7.260421235
5395,bihar,2018,4,Motorola,111948,2.343643525
5396,bihar,2018,4,Lenovo,92104,1.928207232
5397,bihar,2018,4,Huawei,75369,1.577858192
5398,bihar,2018,4,Micromax,61472,1.286922989
5399,bihar,2018,4,Apple,52872,1.106881056
5400,bihar,2018,4,Others,509951,10.67587951
5401,bihar,2018,3,Xiaomi,1098938,29.03759643
5402,bihar,2018,3,Samsung,799534,21.12634709
5403,bihar,2018,3,Vivo,448602,11.85355665
5404,bihar,2018,3,Oppo,407853,10.77683256
5405,bihar,2018,3,Realme,274517,7.253652034
5406,bihar,2018,3,Motorola,93118,2.46048722
5407,bihar,2018,3,Lenovo,75263,1.988698744
5408,bihar,2018,3,Huawei,57713,1.524969382
5409,bihar,2018,3,Micromax,54364,1.436477665
5410,bihar,2018,3,Apple,45016,1.189472419
5411,bihar,2018,3,Others,429617,11.35190981
5412,bihar,2022,1,Xiaomi,4888198,26.44462235
5413,bihar,2022,1,Samsung,3283813,17.76507307
5414,bihar,2022,1,Vivo,3062549,16.56805877
5415,bihar,2022,1,Realme,2443092,13.21686341
5416,bihar,2022,1,Oppo,2339620,12.65709109
5417,bihar,2022,1,Infinix,387204,2.09473175
5418,bihar,2022,1,Tecno,280644,1.518253678
5419,bihar,2022,1,Motorola,220543,1.19311377
5420,bihar,2022,1,Huawei,215004,1.16314838
5421,bihar,2022,1,Apple,158500,0.857467853
5422,bihar,2022,1,Others,1205491,6.521575893
5423,andaman-&-nicobar-islands,2020,1,Xiaomi,6803,23.98124647
5424,andaman-&-nicobar-islands,2020,1,Vivo,5880,20.72758037
5425,andaman-&-nicobar-islands,2020,1,Samsung,5335,18.80640158
5426,andaman-&-nicobar-islands,2020,1,Oppo,2557,9.013677383
5427,andaman-&-nicobar-islands,2020,1,Realme,1511,5.32642414
5428,andaman-&-nicobar-islands,2020,1,OnePlus,1184,4.173716864
5429,andaman-&-nicobar-islands,2020,1,Huawei,891,3.140862944
5430,andaman-&-nicobar-islands,2020,1,Apple,735,2.590947547
5431,andaman-&-nicobar-islands,2020,1,Motorola,715,2.520445572
5432,andaman-&-nicobar-islands,2020,1,Lenovo,500,1.762549351
5433,andaman-&-nicobar-islands,2020,1,Others,2257,7.956147772
5434,andaman-&-nicobar-islands,2020,2,Xiaomi,7805,23.86120452
5435,andaman-&-nicobar-islands,2020,2,Vivo,7122,21.77315806
5436,andaman-&-nicobar-islands,2020,2,Samsung,6030,18.43472944
5437,andaman-&-nicobar-islands,2020,2,Oppo,2976,9.098135127
5438,andaman-&-nicobar-islands,2020,2,Realme,1761,5.383674717
5439,andaman-&-nicobar-islands,2020,2,OnePlus,1271,3.885661877
5440,andaman-&-nicobar-islands,2020,2,Huawei,1005,3.072454907
5441,andaman-&-nicobar-islands,2020,2,Apple,792,2.421277897
5442,andaman-&-nicobar-islands,2020,2,Motorola,779,2.381534699
5443,andaman-&-nicobar-islands,2020,2,Lenovo,552,1.687557322
5444,andaman-&-nicobar-islands,2020,2,Others,2617,8.000611434
5445,andaman-&-nicobar-islands,2020,4,Xiaomi,12398,23.66211161
5446,andaman-&-nicobar-islands,2020,4,Vivo,12275,23.42736087
5447,andaman-&-nicobar-islands,2020,4,Samsung,9938,18.96709672
5448,andaman-&-nicobar-islands,2020,4,Oppo,4723,9.014046874
5449,andaman-&-nicobar-islands,2020,4,Realme,2996,5.71799374
5450,andaman-&-nicobar-islands,2020,4,OnePlus,1638,3.126192839
5451,andaman-&-nicobar-islands,2020,4,Huawei,1472,2.809374761
5452,andaman-&-nicobar-islands,2020,4,Motorola,1032,1.969616001
5453,andaman-&-nicobar-islands,2020,4,Apple,973,1.857011986
5454,andaman-&-nicobar-islands,2020,4,Lenovo,708,1.351248187
5455,andaman-&-nicobar-islands,2020,4,Others,4243,8.097946408
5456,andaman-&-nicobar-islands,2020,3,Xiaomi,9794,23.69420588
5457,andaman-&-nicobar-islands,2020,3,Vivo,9556,23.11842264
5458,andaman-&-nicobar-islands,2020,3,Samsung,7572,18.31861618
5459,andaman-&-nicobar-islands,2020,3,Oppo,3730,9.023829684
5460,andaman-&-nicobar-islands,2020,3,Realme,2285,5.528002903
5461,andaman-&-nicobar-islands,2020,3,OnePlus,1440,3.483730495
5462,andaman-&-nicobar-islands,2020,3,Huawei,1213,2.93455909
5463,andaman-&-nicobar-islands,2020,3,Motorola,907,2.19426636
5464,andaman-&-nicobar-islands,2020,3,Apple,870,2.104753841
5465,andaman-&-nicobar-islands,2020,3,Lenovo,606,1.466069917
5466,andaman-&-nicobar-islands,2020,3,Others,3362,8.133543002
5467,andaman-&-nicobar-islands,2019,1,Xiaomi,4576,24.60744246
5468,andaman-&-nicobar-islands,2019,1,Samsung,3567,19.18154442
5469,andaman-&-nicobar-islands,2019,1,Vivo,3420,18.39105184
5470,andaman-&-nicobar-islands,2019,1,Oppo,1600,8.60400086
5471,andaman-&-nicobar-islands,2019,1,Realme,897,4.823617982
5472,andaman-&-nicobar-islands,2019,1,OnePlus,855,4.59776296
5473,andaman-&-nicobar-islands,2019,1,Motorola,561,3.016777802
5474,andaman-&-nicobar-islands,2019,1,Apple,515,2.769412777
5475,andaman-&-nicobar-islands,2019,1,Huawei,515,2.769412777
5476,andaman-&-nicobar-islands,2019,1,Lenovo,426,2.290815229
5477,andaman-&-nicobar-islands,2019,1,Others,1664,8.948160895
5478,andaman-&-nicobar-islands,2019,2,Xiaomi,5296,24.37071465
5479,andaman-&-nicobar-islands,2019,2,Samsung,4165,19.16616815
5480,andaman-&-nicobar-islands,2019,2,Vivo,4102,18.87625972
5481,andaman-&-nicobar-islands,2019,2,Oppo,1905,8.766278588
5482,andaman-&-nicobar-islands,2019,2,Realme,1012,4.656941696
5483,andaman-&-nicobar-islands,2019,2,OnePlus,950,4.371634991
5484,andaman-&-nicobar-islands,2019,2,Huawei,644,2.963508352
5485,andaman-&-nicobar-islands,2019,2,Motorola,630,2.899084258
5486,andaman-&-nicobar-islands,2019,2,Apple,569,2.618379274
5487,andaman-&-nicobar-islands,2019,2,Lenovo,477,2.195020938
5488,andaman-&-nicobar-islands,2019,2,Others,1981,9.116009388
5489,andaman-&-nicobar-islands,2019,4,Xiaomi,6259,24.11016949
5490,andaman-&-nicobar-islands,2019,4,Vivo,5190,19.99229584
5491,andaman-&-nicobar-islands,2019,4,Samsung,4900,18.8751926
5492,andaman-&-nicobar-islands,2019,4,Oppo,2329,8.971494607
5493,andaman-&-nicobar-islands,2019,4,Realme,1329,5.119414484
5494,andaman-&-nicobar-islands,2019,4,OnePlus,1124,4.329738059
5495,andaman-&-nicobar-islands,2019,4,Huawei,798,3.073959938
5496,andaman-&-nicobar-islands,2019,4,Motorola,682,2.627118644
5497,andaman-&-nicobar-islands,2019,4,Apple,678,2.611710324
5498,andaman-&-nicobar-islands,2019,4,Lenovo,488,1.8798151
5499,andaman-&-nicobar-islands,2019,4,Others,2183,8.409090909
5500,andaman-&-nicobar-islands,2019,3,Xiaomi,5819,24.31574109
5501,andaman-&-nicobar-islands,2019,3,Vivo,4685,19.57711755
5502,andaman-&-nicobar-islands,2019,3,Samsung,4508,18.83749112
5503,andaman-&-nicobar-islands,2019,3,Oppo,2108,8.808658226
5504,andaman-&-nicobar-islands,2019,3,Realme,1158,4.838911872
5505,andaman-&-nicobar-islands,2019,3,OnePlus,1045,4.36672099
5506,andaman-&-nicobar-islands,2019,3,Huawei,725,3.02954327
5507,andaman-&-nicobar-islands,2019,3,Motorola,660,2.757929046
5508,andaman-&-nicobar-islands,2019,3,Apple,630,2.632568635
5509,andaman-&-nicobar-islands,2019,3,Lenovo,483,2.01830262
5510,andaman-&-nicobar-islands,2019,3,Others,2110,8.817015586
5511,andaman-&-nicobar-islands,2021,1,Vivo,13812,23.91357041
5512,andaman-&-nicobar-islands,2021,1,Xiaomi,13714,23.74389695
5513,andaman-&-nicobar-islands,2021,1,Samsung,10861,18.80432148
5514,andaman-&-nicobar-islands,2021,1,Oppo,5158,8.930364625
5515,andaman-&-nicobar-islands,2021,1,Realme,3419,5.919526299
5516,andaman-&-nicobar-islands,2021,1,OnePlus,1773,3.06970463
5517,andaman-&-nicobar-islands,2021,1,Huawei,1575,2.726894976
5518,andaman-&-nicobar-islands,2021,1,Motorola,1062,1.838706326
5519,andaman-&-nicobar-islands,2021,1,Apple,1056,1.828318155
5520,andaman-&-nicobar-islands,2021,1,Tecno,796,1.378164064
5521,andaman-&-nicobar-islands,2021,1,Others,4532,7.846532082
5522,andaman-&-nicobar-islands,2021,2,Vivo,15056,24.24671874
5523,andaman-&-nicobar-islands,2021,2,Xiaomi,14788,23.81512199
5524,andaman-&-nicobar-islands,2021,2,Samsung,11476,18.48135921
5525,andaman-&-nicobar-islands,2021,2,Oppo,5456,8.786536758
5526,andaman-&-nicobar-islands,2021,2,Realme,4034,6.496497303
5527,andaman-&-nicobar-islands,2021,2,OnePlus,1981,3.190272969
5528,andaman-&-nicobar-islands,2021,2,Huawei,1559,2.510669136
5529,andaman-&-nicobar-islands,2021,2,Apple,1153,1.856832273
5530,andaman-&-nicobar-islands,2021,2,Motorola,1054,1.697399146
5531,andaman-&-nicobar-islands,2021,2,Tecno,974,1.568564297
5532,andaman-&-nicobar-islands,2021,2,Others,4564,7.350028183
5533,andaman-&-nicobar-islands,2021,4,Vivo,17597,24.51518529
5534,andaman-&-nicobar-islands,2021,4,Xiaomi,16968,23.63889663
5535,andaman-&-nicobar-islands,2021,4,Samsung,12574,17.51741432
5536,andaman-&-nicobar-islands,2021,4,Oppo,6127,8.535803845
5537,andaman-&-nicobar-islands,2021,4,Realme,5830,8.122039565
5538,andaman-&-nicobar-islands,2021,4,OnePlus,2691,3.748955141
5539,andaman-&-nicobar-islands,2021,4,Apple,1490,2.075787127
5540,andaman-&-nicobar-islands,2021,4,Huawei,1459,2.03259961
5541,andaman-&-nicobar-islands,2021,4,Tecno,1417,1.97408749
5542,andaman-&-nicobar-islands,2021,4,Motorola,1055,1.469768738
5543,andaman-&-nicobar-islands,2021,4,Others,4572,6.369462246
5544,andaman-&-nicobar-islands,2021,3,Vivo,16411,24.5006121
5545,andaman-&-nicobar-islands,2021,3,Xiaomi,15938,23.79445224
5546,andaman-&-nicobar-islands,2021,3,Samsung,12028,17.95706309
5547,andaman-&-nicobar-islands,2021,3,Oppo,5853,8.738168463
5548,andaman-&-nicobar-islands,2021,3,Realme,4808,7.178047834
5549,andaman-&-nicobar-islands,2021,3,OnePlus,2306,3.442715954
5550,andaman-&-nicobar-islands,2021,3,Huawei,1567,2.339434475
5551,andaman-&-nicobar-islands,2021,3,Apple,1283,1.915439969
5552,andaman-&-nicobar-islands,2021,3,Tecno,1178,1.758681437
5553,andaman-&-nicobar-islands,2021,3,Motorola,1017,1.518318354
5554,andaman-&-nicobar-islands,2021,3,Others,4593,6.857066077
5555,andaman-&-nicobar-islands,2018,1,Xiaomi,1665,24.70326409
5556,andaman-&-nicobar-islands,2018,1,Samsung,1445,21.43916914
5557,andaman-&-nicobar-islands,2018,1,Vivo,982,14.56973294
5558,andaman-&-nicobar-islands,2018,1,Oppo,501,7.433234421
5559,andaman-&-nicobar-islands,2018,1,OnePlus,332,4.925816024
