,State,Year,Quarter,District,Transaction_Count,Transaction_Amount
497,assam,2018,2,kamrup district,74537,83338163.66068907
498,assam,2018,2,kokrajhar district,25926,39803961.022866696
499,assam,2018,2,karbi anglong district,21038,32715713.62045552
500,assam,2018,2,sivasagar district,32513,38045383.75274092
501,assam,2018,2,dibrugarh district,70642,110954951.68517756
502,assam,2018,2,south salmara mancachar district,11905,17203000.741125718
503,assam,2018,2,nagaon district,105834,129818644.91478491
504,assam,2018,2,dhubri district,45661,47762317.267708406
505,assam,2018,2,golaghat district,36437,43250232.58380605
506,assam,2018,2,udalguri district,27215,30375056.040722743
507,assam,2018,2,majuli district,5058,3699473.567640461
508,assam,2018,2,sonitpur district,82799,151230715.30607644
509,assam,2018,2,hojai district,27627,37555286.20435598
510,assam,2018,2,marigaon district,109223,204057284.2187584
511,assam,2018,2,chirang district,11893,20005276.774361502
512,assam,2018,2,cachar district,83921,105147622.61224496
513,assam,2018,2,nalbari district,28274,31476842.338154256
514,assam,2018,2,west karbi anglong district,3059,2307157.4720137673
515,assam,2018,2,dhemaji district,28048,40136198.64929268
516,assam,2018,2,karimganj district,29742,31418376.057903484
517,assam,2018,2,bongaigaon district,30556,41124057.19038026
518,assam,2018,2,dima hasao district,7909,15427592.177508093
519,assam,2018,2,baksa district,34924,47062551.49763677
520,assam,2018,2,charaideo district,22888,22097271.472520743
521,assam,2018,2,darrang district,39773,44360631.7271892
522,assam,2018,2,kamrup metropolitan district,320417,548619364.2308466
523,assam,2018,2,hailakandi district,20932,21484955.789951526
524,assam,2018,2,barpeta district,102217,117541108.74699074
525,assam,2018,2,goalpara district,38784,48654323.65172512
526,assam,2018,2,biswanath district,24691,27140715.978855878
527,assam,2018,2,jorhat district,53341,70634515.73039348
528,assam,2018,4,tinsukia district,127171,253718923.0695014
529,assam,2018,4,lakhimpur district,76772,104689433.9410339
530,assam,2018,4,kamrup district,162592,236088241.49952984
531,assam,2018,4,kokrajhar district,54606,123041318.32460138
532,assam,2018,4,karbi anglong district,53526,99019113.05197324
533,assam,2018,4,sivasagar district,64113,99142069.27717136
534,assam,2018,4,dibrugarh district,144931,264346941.4922037
535,assam,2018,4,south salmara mancachar district,26334,41170236.09800846
536,assam,2018,4,nagaon district,435103,317973029.4737475
537,assam,2018,4,dhubri district,120810,181651044.89215764
538,assam,2018,4,golaghat district,79500,126712548.58575013
539,assam,2018,4,udalguri district,51801,90836151.48172343
540,assam,2018,4,majuli district,16498,13348264.371029017
541,assam,2018,4,sonitpur district,165399,358549931.5785284
542,assam,2018,4,hojai district,53523,85392301.38430479
543,assam,2018,4,marigaon district,193075,207853575.09985885
544,assam,2018,4,chirang district,26846,51647368.60810732
545,assam,2018,4,cachar district,187360,272342253.1327299
546,assam,2018,4,nalbari district,61931,83491586.46719557
547,assam,2018,4,west karbi anglong district,8729,9985888.620912362
548,assam,2018,4,dhemaji district,62268,109905674.61382627
549,assam,2018,4,karimganj district,62738,106200165.50793815
550,assam,2018,4,bongaigaon district,84239,130369027.68827806
551,assam,2018,4,dima hasao district,19051,41435937.87571849
552,assam,2018,4,baksa district,66602,114583565.16335085
553,assam,2018,4,charaideo district,41777,63979700.09467216
554,assam,2018,4,darrang district,67909,109435369.93100193
555,assam,2018,4,kamrup metropolitan district,686010,1345451492.4344451
556,assam,2018,4,hailakandi district,43026,66947503.90498407
557,assam,2018,4,barpeta district,225449,354675455.9326413
558,assam,2018,4,goalpara district,101776,171764620.40410748
559,assam,2018,4,biswanath district,52514,77750045.91803803
560,assam,2018,4,jorhat district,110193,174524079.09399235
561,assam,2018,3,tinsukia district,90928,155121755.76365337
562,assam,2018,3,lakhimpur district,51496,62695597.63194518
563,assam,2018,3,kamrup district,112726,148929589.80060056
564,assam,2018,3,kokrajhar district,40412,73077064.97429448
565,assam,2018,3,karbi anglong district,34200,57257408.755169146
566,assam,2018,3,sivasagar district,42699,59919419.351953864
567,assam,2018,3,dibrugarh district,98822,173048841.5837646
568,assam,2018,3,south salmara mancachar district,19386,26159422.01650779
569,assam,2018,3,nagaon district,142195,208584967.9650631
570,assam,2018,3,dhubri district,67607,103548615.7832775
571,assam,2018,3,golaghat district,54792,72105527.30150673
572,assam,2018,3,udalguri district,37084,49951166.54462874
573,assam,2018,3,majuli district,10921,8055597.913024999
574,assam,2018,3,sonitpur district,116196,252135800.71617544
575,assam,2018,3,hojai district,38583,61817228.94964518
576,assam,2018,3,marigaon district,102867,189132040.91743046
577,assam,2018,3,chirang district,18743,33723485.937145546
578,assam,2018,3,cachar district,123735,189612378.33199263
579,assam,2018,3,nalbari district,41038,53972192.02012733
580,assam,2018,3,west karbi anglong district,4995,4925639.964915074
581,assam,2018,3,dhemaji district,40083,66647316.37566679
582,assam,2018,3,karimganj district,44660,61562538.83501206
583,assam,2018,3,bongaigaon district,50508,82437701.24197799
584,assam,2018,3,dima hasao district,12952,21820660.620861933
585,assam,2018,3,baksa district,50043,78080860.90020068
586,assam,2018,3,charaideo district,28439,37987634.601765156
587,assam,2018,3,darrang district,51560,66050473.03652644
588,assam,2018,3,kamrup metropolitan district,476050,884121118.8280818
589,assam,2018,3,hailakandi district,29372,41835687.849734716
590,assam,2018,3,barpeta district,145945,230125281.84070832
591,assam,2018,3,goalpara district,57019,88773137.69565679
592,assam,2018,3,biswanath district,36071,49910423.578981526
593,assam,2018,3,jorhat district,79724,118008412.28630178
594,assam,2022,1,tinsukia district,1110108,2471991459.7376165
595,assam,2022,1,lakhimpur district,725851,1653871930.7532177
596,assam,2022,1,kamrup district,1708845,3838019247.423967
597,assam,2022,1,kokrajhar district,703834,1794915585.4684856
598,assam,2022,1,karbi anglong district,576671,1480533626.5264075
599,assam,2022,1,sivasagar district,570136,1201010320.385499
600,assam,2022,1,dibrugarh district,1830668,3721424814.9586687
601,assam,2022,1,south salmara mancachar district,424292,1357660615.5399206
602,assam,2022,1,nagaon district,2049272,5405490459.948576
603,assam,2022,1,dhubri district,1247298,3380205337.130154
604,assam,2022,1,golaghat district,753488,1681747448.411046
605,assam,2022,1,udalguri district,547716,1168300625.4282162
606,assam,2022,1,majuli district,89346,172837394.19285655
607,assam,2022,1,sonitpur district,1805856,3651941482.2987127
608,assam,2022,1,hojai district,665166,1595056089.1451948
609,assam,2022,1,marigaon district,1027786,2790138101.722805
610,assam,2022,1,chirang district,363645,951303010.3050023
611,assam,2022,1,cachar district,1869862,4225305321.285734
612,assam,2022,1,nalbari district,571467,1369285179.1665456
613,assam,2022,1,west karbi anglong district,88219,186901516.61209765
614,assam,2022,1,dhemaji district,562489,1369239048.8460484
615,assam,2022,1,karimganj district,962907,2759677605.0696893
616,assam,2022,1,bongaigaon district,1014501,2661981437.245404
617,assam,2022,1,dima hasao district,216314,509944077.09921765
618,assam,2022,1,baksa district,731895,1944006764.845173
619,assam,2022,1,charaideo district,311136,742058516.3146229
620,assam,2022,1,darrang district,1205741,2732173374.689469
621,assam,2022,1,kamrup metropolitan district,28908435,60093746992.89226
622,assam,2022,1,hailakandi district,652625,1476770132.0294952
623,assam,2022,1,barpeta district,2846523,7413611760.549712
624,assam,2022,1,goalpara district,1299073,3720380319.7322354
625,assam,2022,1,biswanath district,470228,990785769.7113907
626,assam,2022,1,jorhat district,978493,1768122527.2374763
627,assam,2022,2,tinsukia district,1393042,2864342184.623848
628,assam,2022,2,lakhimpur district,949594,1949181060.629253
629,assam,2022,2,kamrup district,2122755,4247651138.552457
630,assam,2022,2,kokrajhar district,941658,2134593237.4052541
631,assam,2022,2,karbi anglong district,663418,1596022243.6550176
632,assam,2022,2,sivasagar district,694978,1292419445.2581577
633,assam,2022,2,dibrugarh district,2372318,4426557091.530311
634,assam,2022,2,south salmara mancachar district,532090,1518417902.4851627
635,assam,2022,2,nagaon district,2624899,6401629329.647786
636,assam,2022,2,dhubri district,1748061,4095843491.511972
637,assam,2022,2,golaghat district,928135,1870905474.837348
638,assam,2022,2,udalguri district,731430,1374405319.608431
639,assam,2022,2,majuli district,105899,192613565.7361275
640,assam,2022,2,sonitpur district,2331103,4228702694.6406856
641,assam,2022,2,hojai district,832316,1885347223.2358832
642,assam,2022,2,marigaon district,1362294,3195268221.1941223
643,assam,2022,2,chirang district,483371,1142819737.0710807
644,assam,2022,2,cachar district,2208886,4390976386.361718
645,assam,2022,2,nalbari district,711088,1547056523.551427
646,assam,2022,2,west karbi anglong district,98911,208934121.88290805
647,assam,2022,2,dhemaji district,698448,1532877539.60587
648,assam,2022,2,karimganj district,1164306,2886007289.474466
649,assam,2022,2,bongaigaon district,1380703,3242058585.814122
650,assam,2022,2,dima hasao district,228456,545715522.4659376
651,assam,2022,2,baksa district,905373,2132096440.2419512
652,assam,2022,2,charaideo district,382915,812357268.893158
653,assam,2022,2,darrang district,1764727,3227701241.9922876
654,assam,2022,2,kamrup metropolitan district,37896005,70515346667.22395
655,assam,2022,2,hailakandi district,787208,1571435620.2824044
656,assam,2022,2,barpeta district,3782074,8597920826.98738
657,assam,2022,2,goalpara district,1660385,4241626695.2866406
658,assam,2022,2,biswanath district,604714,1221547710.8569949
659,assam,2022,2,jorhat district,1243165,2020664284.239387
660,assam,2022,4,tinsukia district,1847473,3636219479.5014515
661,assam,2022,4,lakhimpur district,1397791,2505469638.516078
662,assam,2022,4,kamrup district,3473735,6488564510.007879
663,assam,2022,4,kokrajhar district,1249751,2609828653.3645363
664,assam,2022,4,karbi anglong district,1030879,2189719279.796463
665,assam,2022,4,sivasagar district,883421,1544157685.457902
666,assam,2022,4,dibrugarh district,2781759,4540236249.409073
667,assam,2022,4,south salmara mancachar district,763570,1935371793.739441
668,assam,2022,4,nagaon district,3466436,7442294882.997084
669,assam,2022,4,dhubri district,2801543,5696918774.408015
670,assam,2022,4,golaghat district,1247652,2348259381.7865367
671,assam,2022,4,udalguri district,1048339,1929847430.1772635
672,assam,2022,4,majuli district,170716,264376860.96607828
673,assam,2022,4,sonitpur district,3570910,5955878582.005959
674,assam,2022,4,hojai district,1188838,2311470243.4308867
675,assam,2022,4,marigaon district,1732867,3678892463.487752
676,assam,2022,4,chirang district,763852,1640747076.1993437
677,assam,2022,4,cachar district,3169492,6146128032.607637
678,assam,2022,4,nalbari district,956563,1913556549.936222
679,assam,2022,4,west karbi anglong district,139542,264423911.38078785
680,assam,2022,4,dhemaji district,913590,1749366721.703061
681,assam,2022,4,karimganj district,1635099,3857130937.197542
682,assam,2022,4,bongaigaon district,2301942,4663672960.523357
683,assam,2022,4,dima hasao district,323049,753858279.4564474
684,assam,2022,4,baksa district,1159058,2539432688.237523
685,assam,2022,4,charaideo district,620063,1222334993.440687
686,assam,2022,4,darrang district,1903379,3947924967.0539055
687,assam,2022,4,kamrup metropolitan district,48873033,84183380553.41818
688,assam,2022,4,hailakandi district,1179854,2307448482.382268
689,assam,2022,4,barpeta district,5914147,12025232756.80872
690,assam,2022,4,goalpara district,2471469,5401152298.290413
691,assam,2022,4,biswanath district,770207,1431848172.336092
692,assam,2022,4,jorhat district,2231248,3528373897.52103
693,assam,2022,3,tinsukia district,1596815,3042250714.0585003
694,assam,2022,3,lakhimpur district,1107100,2067093940.620087
695,assam,2022,3,kamrup district,2430234,4614592326.476387
696,assam,2022,3,kokrajhar district,1067899,2284375602.7792797
697,assam,2022,3,karbi anglong district,859889,1828335931.7694077
698,assam,2022,3,sivasagar district,747403,1314001865.700468
699,assam,2022,3,dibrugarh district,2307181,3933628296.025187
700,assam,2022,3,south salmara mancachar district,605276,1484669445.1835508
701,assam,2022,3,nagaon district,2968058,6558107158.010572
702,assam,2022,3,dhubri district,2223747,4556385241.834756
703,assam,2022,3,golaghat district,1053657,2034519777.2871876
704,assam,2022,3,udalguri district,863753,1579156771.500186
705,assam,2022,3,majuli district,134355,225690807.14413714
706,assam,2022,3,sonitpur district,3096898,5410346627.41358
707,assam,2022,3,hojai district,1043820,2113483858.3325524
708,assam,2022,3,marigaon district,1489205,3238457317.646788
709,assam,2022,3,chirang district,715691,1537298774.9483962
710,assam,2022,3,cachar district,2665315,5192449137.351445
711,assam,2022,3,nalbari district,794013,1648877908.7165303
712,assam,2022,3,west karbi anglong district,109757,205472736.923297
713,assam,2022,3,dhemaji district,772797,1515654182.855371
714,assam,2022,3,karimganj district,1334451,3178134072.4352174
715,assam,2022,3,bongaigaon district,1668882,3479985149.6288843
716,assam,2022,3,dima hasao district,288848,678521294.5272696
717,assam,2022,3,baksa district,994859,2149845145.9618897
718,assam,2022,3,charaideo district,653536,1267458929.2095046
719,assam,2022,3,darrang district,1805090,3233214492.5730667
720,assam,2022,3,kamrup metropolitan district,39606017,69410860235.2296
721,assam,2022,3,hailakandi district,1560929,2991549159.6529717
722,assam,2022,3,barpeta district,4561028,9149960686.489628
723,assam,2022,3,goalpara district,2054687,4590076568.303604
724,assam,2022,3,biswanath district,668091,1279949511.7036183
725,assam,2022,3,jorhat district,2264530,3694675386.605816
726,tripura,2023,1,unakoti district,402005,792057910.0
727,tripura,2023,1,khowai district,338828,713428034.0
728,tripura,2023,1,sepahijala district,638722,1338075480.0
729,tripura,2023,1,north tripura district,871256,1687332816.0
730,tripura,2023,1,dhalai district,562193,1126256596.0
731,tripura,2023,1,south tripura district,608810,1375920795.0
732,tripura,2023,1,gomati district,562299,1128168622.0
733,tripura,2023,1,west tripura district,3134574,5127042638.0
734,tripura,2023,2,unakoti district,461521,831227345.0
735,tripura,2023,2,khowai district,352685,676909626.0
736,tripura,2023,2,sepahijala district,701484,1434920521.0
737,tripura,2023,2,north tripura district,999059,1775463127.0
738,tripura,2023,2,dhalai district,619543,1115111944.0
739,tripura,2023,2,south tripura district,670283,1363923736.0
740,tripura,2023,2,gomati district,620180,1121816314.0
741,tripura,2023,2,west tripura district,3504788,5599757469.0
