,State,Year,Quarter,District_Pincode,Transaction_count,Transaction_amount
3847,haryana,2021,4,122004,3857198,3979661447.5418015
3848,haryana,2021,3,122006,7079111,10108307756.719585
3849,haryana,2021,3,122001,6524981,8208514096.35167
3850,haryana,2021,3,121004,4619156,7214596983.5858555
3851,haryana,2021,3,122002,4074015,4174634956.2762547
3852,haryana,2021,3,131001,3824548,7592853759.9011755
3853,haryana,2021,3,132103,3807660,7722135884.656666
3854,haryana,2021,3,121002,3597233,6542235321.477936
3855,haryana,2021,3,121003,3532991,4834797646.706048
3856,haryana,2021,3,122051,3316258,3173407234.1611395
3857,haryana,2021,3,122004,3271428,3239557328.444209
3858,haryana,2018,1,122006,328965,497159951.36888236
3859,haryana,2018,1,122001,181309,316977079.5953678
3860,haryana,2018,1,122051,125513,177386117.4944107
3861,haryana,2018,1,121004,100740,138495399.9352557
3862,haryana,2018,1,122002,99921,205984533.53854018
3863,haryana,2018,1,121008,97586,150995888.95033914
3864,haryana,2018,1,121003,96271,125957155.00619048
3865,haryana,2018,1,122004,89526,113585852.93917108
3866,haryana,2018,1,122016,85989,135881032.7456196
3867,haryana,2018,1,121001,68083,117861713.17230153
3868,haryana,2018,2,122006,371438,691480831.8004122
3869,haryana,2018,2,122001,262684,514731354.174217
3870,haryana,2018,2,122051,160606,266390779.8519504
3871,haryana,2018,2,122002,153438,339532002.2969342
3872,haryana,2018,2,121004,136727,220212475.75836295
3873,haryana,2018,2,121008,122917,224837881.84669778
3874,haryana,2018,2,121003,122508,201500615.63492683
3875,haryana,2018,2,122004,119955,185267179.18462908
3876,haryana,2018,2,122016,117838,214560096.63941285
3877,haryana,2018,2,124001,99005,226416189.28992113
3878,haryana,2018,4,122001,694431,1148743178.0424545
3879,haryana,2018,4,122006,668486,1394479164.459892
3880,haryana,2018,4,121001,455463,480043693.7631273
3881,haryana,2018,4,122002,452206,711326593.8976194
3882,haryana,2018,4,121004,399918,549162202.9242527
3883,haryana,2018,4,121003,386737,492239352.95115876
3884,haryana,2018,4,122051,352201,584037252.0297179
3885,haryana,2018,4,122016,312023,445338384.79740095
3886,haryana,2018,4,121005,269715,294522346.8924086
3887,haryana,2018,4,122004,267571,407569713.3937744
3888,haryana,2018,3,122006,517657,857203811.0603806
3889,haryana,2018,3,122001,411984,749061449.0431736
3890,haryana,2018,3,122002,261912,483746044.5584421
3891,haryana,2018,3,122051,220903,379695985.8156146
3892,haryana,2018,3,121004,190648,317188533.3803125
3893,haryana,2018,3,121003,185305,292496276.8923502
3894,haryana,2018,3,122016,178090,298978870.02390015
3895,haryana,2018,3,121008,167114,274820322.7130353
3896,haryana,2018,3,121001,166380,269844404.78730685
3897,haryana,2018,3,122004,161872,259589993.34955308
3898,haryana,2022,1,122006,9497946,14052592432.141745
3899,haryana,2022,1,122001,8481038,11065424794.683146
3900,haryana,2022,1,121004,6413395,10327200068.107296
3901,haryana,2022,1,132103,5895774,11868051900.843742
3902,haryana,2022,1,122002,5481562,5941559633.393696
3903,haryana,2022,1,131001,4815373,9722356550.274738
3904,haryana,2022,1,121002,4722543,9322378335.1689
3905,haryana,2022,1,121003,4703756,6681893708.489748
3906,haryana,2022,1,122004,4470641,4593483267.675021
3907,haryana,2022,1,121102,4397860,7851533169.698815
3908,haryana,2022,2,122006,11491350,16033485783.78646
3909,haryana,2022,2,122001,10746148,13340124680.33358
3910,haryana,2022,2,121004,7541491,11635177821.64284
3911,haryana,2022,2,122002,7526684,7647480688.930363
3912,haryana,2022,2,132103,6745204,12816736357.27605
3913,haryana,2022,2,131001,6009247,11460764747.702406
3914,haryana,2022,2,121002,5591996,10542237339.944075
3915,haryana,2022,2,121003,5492258,7581776677.968283
3916,haryana,2022,2,122004,5362365,5206030457.728907
3917,haryana,2022,2,124001,5115219,10455337928.87967
3918,haryana,2022,4,122006,15996511,23272769045.48967
3919,haryana,2022,4,122001,12025123,14478193028.737059
3920,haryana,2022,4,124001,11388444,20420082342.96588
3921,haryana,2022,4,131001,10902442,19735294351.817028
3922,haryana,2022,4,125001,9588910,17247896358.51129
3923,haryana,2022,4,122002,8447312,8583794406.001563
3924,haryana,2022,4,132001,8437665,15318137190.304121
3925,haryana,2022,4,121004,8395551,12517719769.30899
3926,haryana,2022,4,121102,8058491,13028821224.016903
3927,haryana,2022,4,132103,7470318,14211929063.205795
3928,haryana,2022,3,122006,14938659,21582716225.76088
3929,haryana,2022,3,122001,11374422,13541621759.887472
3930,haryana,2022,3,132103,9376357,16261252851.959072
3931,haryana,2022,3,131001,9041722,15566507436.869112
3932,haryana,2022,3,122002,8007122,8028492850.374751
3933,haryana,2022,3,121004,7911550,11525725718.216959
3934,haryana,2022,3,125001,7377226,12776861548.480118
3935,haryana,2022,3,121102,6254963,10107177216.957026
3936,haryana,2022,3,124001,6112872,11221511162.747232
3937,haryana,2022,3,121002,5709734,9104449464.479698
3938,maharashtra,2023,1,411057,27438671,21723536786.0
3939,maharashtra,2023,1,410501,25782962,22470285522.0
3940,maharashtra,2023,1,411014,23623328,19438224053.0
3941,maharashtra,2023,1,411033,21924992,18765003193.0
3942,maharashtra,2023,1,421302,17573711,23079684609.0
3943,maharashtra,2023,1,412105,16901938,17673043028.0
3944,maharashtra,2023,1,411028,15706323,14847085738.0
3945,maharashtra,2023,1,411041,15299496,12736609263.0
3946,maharashtra,2023,1,411046,15186635,14410019252.0
3947,maharashtra,2023,1,431003,15050418,17424324715.0
3948,maharashtra,2023,2,411057,30991776,24785623038.0
3949,maharashtra,2023,2,410501,29066230,24451732191.0
3950,maharashtra,2023,2,411014,25859292,21392570247.0
3951,maharashtra,2023,2,411033,23888848,20527805168.0
3952,maharashtra,2023,2,421302,19309222,24700746766.0
3953,maharashtra,2023,2,412105,18719763,19377447045.0
3954,maharashtra,2023,2,411028,17388584,16343289591.0
3955,maharashtra,2023,2,431003,16407926,19083832100.0
3956,maharashtra,2023,2,411041,16397174,13821446631.0
3957,maharashtra,2023,2,411046,16261485,15584348456.0
3958,maharashtra,2020,1,411004,43278566,64894935103.99599
3959,maharashtra,2020,1,400070,10817537,21066837485.651253
3960,maharashtra,2020,1,411057,5637564,3498481662.551411
3961,maharashtra,2020,1,411014,3577288,2709270512.58689
3962,maharashtra,2020,1,411033,3338361,2293643428.210578
3963,maharashtra,2020,1,411041,2822563,1654901853.7680151
3964,maharashtra,2020,1,440012,2572365,5224820485.536901
3965,maharashtra,2020,1,411046,2258157,1670905373.9413047
3966,maharashtra,2020,1,411028,2249726,1954542698.8450613
3967,maharashtra,2020,1,410501,2085583,2215056414.553487
3968,maharashtra,2020,2,411004,27617700,58352702890.56201
3969,maharashtra,2020,2,400070,6133707,13985785942.628002
3970,maharashtra,2020,2,444510,1773268,4869612765.548667
3971,maharashtra,2020,2,440012,1695433,4365896358.668893
3972,maharashtra,2020,2,411057,1566812,1588831343.3615618
3973,maharashtra,2020,2,411033,1473583,1470500760.125216
3974,maharashtra,2020,2,410501,1370197,1438917505.312336
3975,maharashtra,2020,2,421302,1268368,1772795394.7374768
3976,maharashtra,2020,2,411014,1246164,1342419964.1812515
3977,maharashtra,2020,2,431003,1144503,1537431832.653778
3978,maharashtra,2020,4,411004,48628369,83733590846.6026
3979,maharashtra,2020,4,400070,10292942,19437071904.383442
3980,maharashtra,2020,4,410501,5088128,4921388816.8259945
3981,maharashtra,2020,4,444510,4444889,10914140072.251568
3982,maharashtra,2020,4,411033,4384385,3846739778.821233
3983,maharashtra,2020,4,411014,4117739,3458693807.9549103
3984,maharashtra,2020,4,411057,3737410,3034627308.599435
3985,maharashtra,2020,4,431003,3183797,4104217114.676458
3986,maharashtra,2020,4,411041,3105570,2764392022.9529486
3987,maharashtra,2020,4,411046,3049281,3141625296.983733
3988,maharashtra,2020,3,411004,49082232,94100767700.43585
3989,maharashtra,2020,3,400070,9322422,19921445454.627357
3990,maharashtra,2020,3,410501,2801571,3007329077.40823
3991,maharashtra,2020,3,411033,2579266,2455050777.865257
3992,maharashtra,2020,3,411057,2246332,1998570489.5234246
3993,maharashtra,2020,3,411014,2096814,2005776005.6437986
3994,maharashtra,2020,3,431001,1958007,3661800243.2774534
3995,maharashtra,2020,3,431003,1924441,2632272615.053278
3996,maharashtra,2020,3,440012,1886074,4404411879.502844
3997,maharashtra,2020,3,411041,1815596,1737159508.2047925
3998,maharashtra,2019,1,400008,6494529,10238553958.763014
3999,maharashtra,2019,1,411006,5641935,9202990658.01836
4000,maharashtra,2019,1,411001,2376027,3441020708.2644687
4001,maharashtra,2019,1,411057,1291680,1352213398.9662242
4002,maharashtra,2019,1,410501,936769,1088531393.1142068
4003,maharashtra,2019,1,411033,705098,796780363.891503
4004,maharashtra,2019,1,411014,703615,1011657285.7105505
4005,maharashtra,2019,1,421302,650588,1016319465.7605121
4006,maharashtra,2019,1,411028,593884,747314892.8314726
4007,maharashtra,2019,1,411041,578580,575340284.1574556
4008,maharashtra,2019,2,411006,22544991,34073354893.758354
4009,maharashtra,2019,2,400008,6827030,12401411002.36563
4010,maharashtra,2019,2,411057,2165856,1701151988.4702284
4011,maharashtra,2019,2,411033,1250933,1052200366.1481376
4012,maharashtra,2019,2,411014,1105699,1253903071.6756992
4013,maharashtra,2019,2,411041,994726,710421676.6720306
4014,maharashtra,2019,2,411028,822458,919595179.7844033
4015,maharashtra,2019,2,410501,816802,1127101247.649397
4016,maharashtra,2019,2,411046,736036,711637511.4949976
4017,maharashtra,2019,2,440002,684074,1196325635.67382
4018,maharashtra,2019,4,411006,32779718,51360244641.273315
4019,maharashtra,2019,4,400008,10498727,22289347327.905037
4020,maharashtra,2019,4,411057,5242853,3141185779.034028
4021,maharashtra,2019,4,411004,4505845,5714251438.585219
4022,maharashtra,2019,4,411014,3033141,2406336857.5454073
4023,maharashtra,2019,4,411033,3008684,2018214638.8403163
4024,maharashtra,2019,4,411041,2544534,1467560436.8215373
4025,maharashtra,2019,4,411028,1970393,1750661972.7623062
4026,maharashtra,2019,4,411046,1918669,1432422961.6746247
4027,maharashtra,2019,4,411038,1808324,1188240881.385167
4028,maharashtra,2019,3,411006,25995035,42031275308.282005
4029,maharashtra,2019,3,400008,7234595,14467758895.186302
4030,maharashtra,2019,3,411057,4113075,2568524077.835992
4031,maharashtra,2019,3,411033,2374065,1596921146.357568
4032,maharashtra,2019,3,411014,2158511,1880558906.2308745
4033,maharashtra,2019,3,411041,1863384,1151240194.4651384
4034,maharashtra,2019,3,411028,1473236,1359277972.777671
4035,maharashtra,2019,3,411046,1399162,1112254282.503057
4036,maharashtra,2019,3,411038,1367646,963376797.4875424
4037,maharashtra,2019,3,410501,1268839,1480979342.3825912
4038,maharashtra,2021,1,411004,99287169,142692099313.189
4039,maharashtra,2021,1,400070,25090098,39416189451.46673
4040,maharashtra,2021,1,444510,14752939,29459240170.90883
4041,maharashtra,2021,1,410501,5597174,5283710135.059421
4042,maharashtra,2021,1,411033,5167231,4454661003.7049465
4043,maharashtra,2021,1,411014,5011718,4006389874.363821
4044,maharashtra,2021,1,411057,4560933,3672139833.675662
4045,maharashtra,2021,1,411041,3970507,3298137065.526967
4046,maharashtra,2021,1,440012,3927031,7099760065.066556
4047,maharashtra,2021,1,411046,3668053,3582816058.737564
4048,maharashtra,2021,2,411004,120795663,186134320440.93646
4049,maharashtra,2021,2,400070,27988960,44355645215.55112
4050,maharashtra,2021,2,444510,25401557,51689666317.88881
4051,maharashtra,2021,2,410501,5820240,5718928168.939413
4052,maharashtra,2021,2,440012,4911423,9162320983.838173
4053,maharashtra,2021,2,411033,4333078,4447067830.754314
4054,maharashtra,2021,2,431001,4313072,7018036781.23728
4055,maharashtra,2021,2,411014,3826381,3573102470.8404264
4056,maharashtra,2021,2,412105,3522643,4155458263.9432354
4057,maharashtra,2021,2,411057,3471054,3320265998.5346704
4058,maharashtra,2021,4,411004,185423020,259406175394.85846
4059,maharashtra,2021,4,444510,55162139,103212697006.96255
4060,maharashtra,2021,4,400070,50340367,73187916008.75829
4061,maharashtra,2021,4,410501,10198767,9264010974.618313
4062,maharashtra,2021,4,431001,8557377,12404503527.716852
4063,maharashtra,2021,4,411014,7890419,6868558294.36281
4064,maharashtra,2021,4,411033,7862205,7410840168.559816
4065,maharashtra,2021,4,411057,7136353,6247408883.821518
4066,maharashtra,2021,4,431003,6407291,8067351256.978017
4067,maharashtra,2021,4,412105,6367461,6993658658.829407
4068,maharashtra,2021,3,411004,155523883,217400690972.0777
4069,maharashtra,2021,3,444510,45378525,84950919432.04364
4070,maharashtra,2021,3,400070,35253876,52493227092.60605
4071,maharashtra,2021,3,410501,8483378,7512931034.073682
4072,maharashtra,2021,3,431001,6658569,9795663070.657686
4073,maharashtra,2021,3,411033,6391773,5955974410.850868
4074,maharashtra,2021,3,411014,6153220,5254893792.249605
4075,maharashtra,2021,3,411057,5518690,4869776610.609431
4076,maharashtra,2021,3,440012,5494787,9251767919.822668
4077,maharashtra,2021,3,412105,5234434,5620948987.57558
4078,maharashtra,2018,1,400008,2227885,3105208723.475169
4079,maharashtra,2018,1,411001,1055656,1413523605.5956619
4080,maharashtra,2018,1,411057,168299,280533305.27763397
4081,maharashtra,2018,1,410501,156090,192733705.886016
4082,maharashtra,2018,1,400606,121105,201559877.88188544
4083,maharashtra,2018,1,411033,118850,165427380.13732243
4084,maharashtra,2018,1,411014,114748,209175471.82276022
4085,maharashtra,2018,1,431003,104719,116259679.45781952
4086,maharashtra,2018,1,411041,101787,119594030.23584342
4087,maharashtra,2018,1,421302,95135,137262044.1129402
4088,maharashtra,2018,2,400008,2631405,4703762207.003538
4089,maharashtra,2018,2,411001,1316115,2145613783.5507014
4090,maharashtra,2018,2,411057,242519,422304488.8299024
4091,maharashtra,2018,2,410501,218820,316770191.1098889
4092,maharashtra,2018,2,411014,166457,324218025.22867304
4093,maharashtra,2018,2,411033,157641,261252656.0200929
4094,maharashtra,2018,2,400606,148846,279715772.85043585
4095,maharashtra,2018,2,421302,135128,270573714.7319163
4096,maharashtra,2018,2,411041,133107,189328050.52410924
4097,maharashtra,2018,2,431003,130057,200245075.75779852
4098,maharashtra,2018,4,400008,4586309,8474903607.1238575
4099,maharashtra,2018,4,411001,2176631,3917444399.4306126
4100,maharashtra,2018,4,411057,652006,884095179.2798569
4101,maharashtra,2018,4,410501,518442,769817705.9044026
4102,maharashtra,2018,4,411014,420715,700159714.8560562
4103,maharashtra,2018,4,421302,400213,785501091.8436023
4104,maharashtra,2018,4,411028,376373,529931830.9797609
4105,maharashtra,2018,4,411033,344206,531815628.96831757
4106,maharashtra,2018,4,400708,314305,368619264.9520594
4107,maharashtra,2018,4,400072,289541,484031730.62145823
4108,maharashtra,2018,3,400008,3111609,5436005565.196791
4109,maharashtra,2018,3,411001,1689517,2829639683.4067717
4110,maharashtra,2018,3,410501,508646,591587000.3501817
4111,maharashtra,2018,3,411057,422874,611270873.2667295
4112,maharashtra,2018,3,411014,265735,483326747.3794536
4113,maharashtra,2018,3,411033,238408,390743516.5145781
4114,maharashtra,2018,3,431003,204502,302541720.1772945
4115,maharashtra,2018,3,421302,201404,447312674.99639803
4116,maharashtra,2018,3,411028,200254,344862780.4685549
4117,maharashtra,2018,3,411041,189200,286384151.7948901
4118,maharashtra,2022,1,411004,209101358,285005833904.6318
4119,maharashtra,2022,1,444510,69862188,129741278088.80705
4120,maharashtra,2022,1,400070,56011211,80794740859.51787
4121,maharashtra,2022,1,410501,11640038,10636624234.637459
4122,maharashtra,2022,1,431001,9825891,13805827491.422024
4123,maharashtra,2022,1,411033,9348861,8590526583.137423
4124,maharashtra,2022,1,411014,9059263,7848200047.69926
4125,maharashtra,2022,1,411057,8561602,7472972778.678108
4126,maharashtra,2022,1,412105,7459104,8159684878.294653
4127,maharashtra,2022,1,421302,7450111,11482329394.52514
4128,maharashtra,2022,2,411004,262731186,356436998068.0399
4129,maharashtra,2022,2,444510,93575752,168031360482.0629
4130,maharashtra,2022,2,400070,67786894,95416331928.65605
4131,maharashtra,2022,2,410501,13236910,11874309798.75892
4132,maharashtra,2022,2,411014,11697920,10026764352.969936
4133,maharashtra,2022,2,411057,11622532,9909192948.653673
4134,maharashtra,2022,2,431001,11357036,15940998114.996466
4135,maharashtra,2022,2,411033,11248321,10137475801.06741
4136,maharashtra,2022,2,411041,8733671,7423109581.111521
4137,maharashtra,2022,2,412105,8602663,9347399710.593971
4138,maharashtra,2022,4,411033,263248580,298971294541.89966
4139,maharashtra,2022,4,400070,180508440,226320223720.06732
4140,maharashtra,2022,4,400008,49240020,65927005243.35176
4141,maharashtra,2022,4,440015,33001619,46646510285.455376
4142,maharashtra,2022,4,422001,29230434,40043689994.83023
4143,maharashtra,2022,4,410501,15124573,13739297710.183975
4144,maharashtra,2022,4,411057,14986782,12424554392.873234
4145,maharashtra,2022,4,411014,13692420,11881222962.18791
4146,maharashtra,2022,4,421302,13270367,18356897590.78022
4147,maharashtra,2022,4,431201,12674116,17443485580.872044
4148,maharashtra,2022,3,411033,217102802,241609848561.36984
4149,maharashtra,2022,3,400070,137051260,170363147506.6858
4150,maharashtra,2022,3,400008,49814056,65788617891.76341
4151,maharashtra,2022,3,411004,35565559,46889682733.19162
4152,maharashtra,2022,3,440015,28518450,39580070888.688675
4153,maharashtra,2022,3,422001,16584775,22892863075.667614
4154,maharashtra,2022,3,410501,13708087,12394610913.096243
4155,maharashtra,2022,3,411057,13233019,11257700083.431376
4156,maharashtra,2022,3,444510,12876808,23786716614.652943
4157,maharashtra,2022,3,411014,12461317,10734695463.204502
4158,tamil-nadu,2023,1,635109,5561184,8063057016.0
4159,tamil-nadu,2023,1,600119,4538625,4883621061.0
4160,tamil-nadu,2023,1,635126,4452906,5794309299.0
4161,tamil-nadu,2023,1,602105,4421906,4386803579.0
4162,tamil-nadu,2023,1,600100,4280174,5211727131.0
4163,tamil-nadu,2023,1,641602,4234982,5928541586.0
4164,tamil-nadu,2023,1,600097,3616240,3835790436.0
4165,tamil-nadu,2023,1,600130,3203699,3418522421.0
4166,tamil-nadu,2023,1,600042,3158550,3522636799.0
4167,tamil-nadu,2023,1,600056,2853819,3714497465.0
4168,tamil-nadu,2023,2,635109,6139659,9025310633.0
4169,tamil-nadu,2023,2,600119,5065253,5552355051.0
4170,tamil-nadu,2023,2,635126,4957562,6554354550.0
4171,tamil-nadu,2023,2,602105,4924983,4818308363.0
4172,tamil-nadu,2023,2,641602,4655491,6490827667.0
4173,tamil-nadu,2023,2,600100,4630727,5547283433.0
4174,tamil-nadu,2023,2,600097,3915379,4179829412.0
